"hgnc_symbol","HGNC","Ensembl_ID","HC_1_SKIN","HC_2_SKIN","HC_3_SKIN","HC_4_SKIN","HC_5_SKIN","A_1_SKIN","A_2_SKIN","A_3_SKIN","A_4_SKIN","A_5_SKIN","A_6_SKIN","A_2_PBMC","A_3_PBMC","A_4_PBMC","A_5_PBMC","A_6_PBMC"
"GRHPR","GRHPR","ENSG00000137106",319.958108819366,347.205936798855,178.085741500092,242.80560919902,305.169679692541,112.376129769638,313.533197997763,244.964098706222,97.5317028205979,156.517632883802,159.508537847085,74.7852697463316,122.777742359084,203.497738848059,181.770807069228,144.986954487733
"ALDH1B1","ALDH1B1","ENSG00000137124",45.0787806395422,5.63293447113076,0.360497452429336,0.1801495839138,0.0395707572215431,67.8662196344516,55.4653323239285,0.134743728661288,0.0553842719026677,0.128251092169618,0,29.737883404285,26.2345603331375,35.4980179494829,5.85363615985648,45.6296971870087
"HINT2","HINT2","ENSG00000137133",49.1876787427502,22.0566711218976,36.3201183322556,15.9252232179799,122.273639814568,73.8667024001166,67.3465279766504,87.9876548158214,39.4889858666021,45.7343394676857,83.1694391293363,29.921450585793,74.2438057427792,36.9518616880282,52.1505766969032,90.3087756826213
"DENND4C","DENND4C","ENSG00000137145",54.9639557863903,49.814143395301,30.9126565458155,95.6594290582279,75.263580235375,79.753251948712,83.8202057395266,59.6240999326201,106.116264965511,69.8711950140078,19.620487652895,29.1871818597612,27.3713912809068,10.6615207493327,8.90648946810699,68.0924647836997
"RPS6","RPS6","ENSG00000137154",1407.74421970777,1721.77768111551,1516.61278237021,1554.79899892644,2295.73705096505,2097.39659303406,1619.39807879094,1412.31639196329,1813.11490927763,1587.4663686571,1874.92844298091,1196.78459655912,1729.96520739005,1531.54360946096,1369.69484574938,1643.02117972913
"CNPY3","CNPY3","ENSG00000137161",122.075958138787,146.659896290525,3.60497452429336,66.0788673795819,157.214618441191,47.5481292570416,46.3988837709787,29.1046453908383,147.876005980123,42.8615150030863,89.5310306891487,532.051118882591,488.254317311171,498.870325062528,555.00312987424,522.171326373862
"PPIL1","PPIL1","ENSG00000137168",62.7053580098256,26.5358720266521,0.450621815536669,25.5812409157596,99.3226006260732,14.8113182190465,0.0592578336794108,72.9637290700877,0.0553842719026677,36.8850141079821,40.9150783478458,20.0455362206662,0.0582990229625279,44.9076177017349,22.6023176124602,61.5789663426529
"KIF13A","KIF13A","ENSG00000137177",8.15824695854331,7.05813475900722,0,40.7858657980844,29.1240773150557,1.29124312678867,32.7992109415539,0.875834236298375,3.10151922654939,10.3370380288712,0.0669641216822354,1.9090986876825,1.63237264295078,13.4076700332518,25.2350534929698,0.0352080996813338
"ZSCAN9","ZSCAN9","ENSG00000137185",0.0595492478725789,0,0.180248726214668,23.8878348269699,0,0.0379777390231962,2.13328201245879,0.0673718643306442,0,0.0769506553017707,0,0.0367134363015865,65.0908591376624,1.13076735220196,0,43.446795006766
"PIM1","PIM1","ENSG00000137193",150.838244861242,117.27362368812,193.677256317661,265.036067853983,283.326621706249,121.642698091297,206.809839541144,212.086628912868,87.2302282467017,101.292712595564,156.428188249702,95.6752150019343,98.8751429444472,179.307394420596,158.44028591535,114.848821160511
"GMPR","GMPR","ENSG00000137198",0,0,11.6260428408461,5.80081660202436,0,0,35.0213797045318,0,0,15.3131804050524,24.9776173874738,3.37763613974596,21.0750968009538,0,2.24062628128478,6.68953893945343
"TFAP2A","TFAP2A","ENSG00000137203",13.9345240021835,1.49306696825153,4.50621815536669,23.8518049101871,11.435948837026,0.683599302417531,11.0515859812101,7.006673890387,21.3229446825271,3.71928167291892,3.88391905756965,0.0367134363015865,0.0582990229625279,0,0,0.0704161993626677
